proba_ignore	proba_crowd dispersal	proba_arrests	proba_accomodation	proba_shootings	proba_killings	proba_beatings	proba_unknown	prediction
0.09588513388614431	0.24315511824410105	0.23058471101186587	0.08333464216410776	0.07179549310335294	0.1072488378075206	0.07076425895986918	0.09723180482303831	crowd dispersal
0.19265896467048682	0.08548761797561506	0.43561998941653984	0.08430114734581953	0.05246647840451033	0.05036026285550304	0.050496337264001726	0.04860920206752353	arrests
0.08169801805676778	0.2349367289111539	0.33952584007040715	0.07100449073118907	0.061172668319127876	0.09191473764743192	0.061832146359846546	0.05791536990407584	arrests
0.18741817938292796	0.09135489757266935	0.37367439034035416	0.08708503862674082	0.06215625797397366	0.060855370142484724	0.07990158270872409	0.05755428325212528	arrests
0.16898470070634988	0.109619454307766	0.3178212809845086	0.11432119420747126	0.0694299615406649	0.066642763523743	0.0888911941906816	0.06428945053881478	arrests
0.21029045936480337	0.11542228612188445	0.18845130083518247	0.144087511757813	0.07532007400769429	0.09321038978465669	0.07324955276798673	0.09996842535997913	ignore
0.20057732475690265	0.11291442270531789	0.1776616566957749	0.21222383482485624	0.07100767716301759	0.06823757784991426	0.0914776106012919	0.06589989540292453	accomodation
0.25037600737398236	0.1236768819713469	0.16665297265691767	0.15784260762691243	0.0777757871593531	0.07474165531341792	0.07443749857956727	0.07449658931850228	ignore
0.0693260357762882	0.06713692253112606	0.5808429909334144	0.06368436076808837	0.05111801579500536	0.049322561608945874	0.07098824682852235	0.04758086575860947	arrests
0.0646671700977021	0.0626251701909881	0.6084483915408926	0.06178577422961735	0.04768277005106471	0.046007974428432935	0.06439942500096513	0.04438332446033697	arrests
0.06543430358923191	0.06746384905716221	0.6156662911074464	0.06268401999730629	0.048248421057902044	0.046553757675297985	0.04903952270071865	0.044909834814934484	arrests
0.0714095467247272	0.0632302666106698	0.6076341167907507	0.06004036910769939	0.04761895711933671	0.045946402843392874	0.059494415627357175	0.0446259251760661	arrests
0.06409202472997924	0.06275188059563777	0.6030368933515571	0.07438220235695403	0.04725868277039926	0.04559878266496399	0.05864658031174048	0.04423295321876807	arrests
0.06671075541412194	0.06528295952809673	0.5957637775918428	0.06828889738329055	0.04668870459123611	0.04504882423210408	0.0685166134585978	0.04369946780070995	arrests
0.06589673861455812	0.06448636495423486	0.5884941593643044	0.059100952765704	0.046119000506022086	0.04449913026599786	0.08847589238918774	0.04292776113999102	arrests
0.2954877278443719	0.09764478104419916	0.22427748444312923	0.10403853921934209	0.058376003077011136	0.0700645334855452	0.09540408086312249	0.05470685002327892	ignore
0.39711261407924764	0.08134238657161418	0.2187541628271119	0.0729658425381159	0.05693836683611729	0.05493848034808803	0.06494967362327825	0.05299847317642689	ignore
0.32508017207995726	0.08600304039756422	0.268475600974814	0.07880368153667257	0.05954485053054337	0.05745341467411099	0.06883700882221909	0.05580223098411864	ignore
0.3197282772393116	0.08366555192163554	0.26405560459514266	0.08565901029792798	0.05856454534520267	0.0565075414404269	0.07693592746506248	0.05488354169529003	ignore
0.38254738090726875	0.08342361956116978	0.23664938590477685	0.08469007586102965	0.054849990491481156	0.05292345552134103	0.05386148812938691	0.05105460362354615	ignore
0.3784042300473098	0.07836405515610108	0.24462898876135045	0.07877210227187646	0.05425594176283855	0.05235027198591801	0.06272274946547324	0.050501660549132486	ignore
0.33574707101322626	0.07843835667565724	0.24486093573699194	0.101725841355033	0.054307384977586685	0.05239990832428748	0.08169013851462495	0.05083036340259225	ignore
0.1933966333236188	0.10510573869030855	0.2953912545274708	0.1118181457451032	0.07357233243778818	0.0717373442316717	0.08049711218482089	0.06848143885921776	arrests
0.2433768834402415	0.14075045105552195	0.13230700764704623	0.09863462909617232	0.13362451310995785	0.08389662162372874	0.08507127546651225	0.08233861856081895	ignore
0.1577973958806385	0.14123995303180797	0.12770380137477183	0.10970843677857002	0.22744605865568834	0.08080934609412163	0.07870430054982656	0.07659070763457518	shootings
0.2138164180090438	0.11466631431284004	0.11886671851320073	0.12630870091441704	0.15490341108004108	0.07120772002813089	0.1332187048646266	0.06701201227769978	ignore
0.1423314972214677	0.1273964209508172	0.12466252473697541	0.10562576368737718	0.10464366505747831	0.07675052339473717	0.24413800531570634	0.07445159963544072	beatings
0.20555616411341993	0.18799377856752061	0.08738706618495706	0.09403980806956917	0.24123609611404973	0.06261196987306304	0.06159649697556856	0.05957862010185179	shootings
0.3164127293037204	0.10535300696031259	0.12123885171339374	0.08613183605506974	0.18352033738643564	0.06388190124854491	0.06308567543674234	0.06037566189578066	ignore
0.05903312008745561	0.3849119993290895	0.07050611946870945	0.05534145724914045	0.2907980655310337	0.04678179489066711	0.047513081381239455	0.04511436206266473	crowd dispersal
0.0668916798731165	0.4404882132518504	0.16147308819420456	0.06270857844777726	0.10867466517269327	0.05485130812957697	0.053530219318829037	0.05138224761195198	crowd dispersal
0.23739522226851859	0.11778448869644434	0.09921961247775528	0.06865390053031024	0.07213136387722985	0.09752672619338726	0.253083116537502	0.054205569418852406	beatings
0.07239756863220029	0.4017018385968621	0.12304620437299985	0.06787015396551967	0.15340111690419436	0.06844416952246374	0.05781119099594952	0.05532775700981045	crowd dispersal
0.074234971257304	0.4629185831350905	0.08465838540668903	0.06959265378724674	0.12125536574783251	0.07227145749012764	0.05833664412095548	0.056731939054754286	crowd dispersal
